TimeStamp;30-Т масла откачки;31-Т слива масла из турбины;32-Т масла вх ГТД;33-Т ТГ до СК;34-Р масла нагнетания;35-Р масла откачки;36-Р за ОК 1;37-Р за ОК 2;38-Р ТГ перед ДГ;39-Вибрация ГГ;40-Вибрация СТ;41-% ДГ;42-Контроль ДГ;43-N РНД (Расч);44-N РВД (Расч);45-N РСТ (Расч);46 Т-возд вх ГГ (Расч);47-P возд за ГГ (расч);48-N РНД прив;49-N РВД прив;50-Т за ТНД макс;51-% НА КВД;52-% КПВ
05:42:47.771;88.084;117.609;36.438;27.043;298.127;238.784;1324.208;1303.092;2856.472;5.966;10.898;70.621;70.344;8831.867;11930.988;4600.012;8.901;1313.280;8926.398;12056.136;675.118;79.631;27.551
05:42:47.794;88.084;117.585;36.438;27.043;298.443;238.784;1324.208;1311.439;2853.753;5.966;10.898;70.606;70.344;8830.906;11930.761;4600.232;8.889;1313.650;8924.525;12056.161;675.118;79.736;27.481
05:42:47.817;88.084;117.585;36.438;27.043;298.572;237.894;1319.152;1318.682;2856.472;5.971;10.898;70.615;70.350;8829.558;11930.601;4600.251;8.889;1317.823;8923.739;12056.180;675.118;79.563;27.537
05:42:47.843;88.084;117.585;36.438;27.043;298.572;235.910;1329.017;1306.161;2848.932;5.956;10.905;70.618;70.350;8832.760;11930.867;4600.404;8.889;1318.917;8922.376;12056.018;675.105;79.546;27.537
05:42:47.866;88.084;117.585;36.438;27.043;297.349;234.001;1311.999;1309.598;2848.932;5.956;10.905;70.708;70.344;8830.247;11931.342;4600.600;8.889;1317.589;8925.611;12056.287;675.105;79.445;27.574
05:42:47.889;88.084;117.585;36.438;27.043;297.349;234.001;1311.999;1309.598;2848.932;5.956;10.905;70.708;70.344;8831.613;11931.196;4600.691;8.889;1310.798;8923.072;12056.767;675.105;79.445;27.574
05:42:47.909;88.084;117.585;36.438;27.043;297.108;232.573;1314.342;1309.598;2848.067;5.942;10.903;70.708;70.347;8831.613;11931.196;4600.691;8.889;1310.798;8924.453;12056.620;675.105;79.445;27.402
05:42:47.933;88.084;117.585;36.438;27.019;297.923;232.573;1314.342;1315.122;2858.449;5.940;10.896;70.671;70.347;8834.739;11931.173;4600.844;8.889;1311.970;8924.453;12056.620;675.105;79.684;27.397
05:42:47.959;88.084;117.585;36.484;27.019;299.184;230.256;1323.591;1307.143;2854.741;5.921;10.896;70.674;70.344;8827.635;11930.324;4600.830;8.889;1314.732;8927.612;12056.596;675.055;79.623;27.537
05:42:47.981;88.084;117.585;36.484;27.019;299.796;226.659;1318.905;1312.053;2852.022;5.931;10.901;70.804;70.344;8829.054;11930.518;4600.830;8.901;1315.367;8920.433;12055.738;675.068;79.354;27.537
05:42:48.002;87.990;117.585;36.484;27.019;299.796;222.951;1313.725;1307.757;2859.191;5.931;10.908;70.618;70.347;8827.138;11929.572;4600.916;8.901;1315.479;8921.683;12055.686;675.068;79.824;27.540
05:42:48.025;87.990;117.585;36.484;27.019;298.387;220.745;1322.111;1307.757;2859.191;5.926;10.917;70.618;70.347;8834.086;11930.179;4601.136;8.901;1310.741;8919.746;12054.729;675.068;79.824;27.366
05:42:48.050;87.990;117.585;36.484;27.019;297.071;220.745;1322.111;1310.825;2855.854;5.919;10.929;70.600;70.340;8828.125;11929.839;4601.352;8.901;1314.934;8926.768;12055.343;675.068;79.711;27.624
05:42:48.071;87.990;117.585;36.484;27.019;297.071;220.745;1322.111;1310.825;2855.854;5.919;10.929;70.600;70.340;8833.085;11929.548;4601.528;8.901;1316.468;8920.744;12054.999;675.055;79.711;27.624
05:42:48.095;87.990;117.585;36.484;27.019;297.015;221.913;1324.948;1307.634;2853.876;5.921;10.929;70.606;70.347;8833.085;11929.548;4601.528;8.901;1316.468;8925.756;12054.705;675.055;79.266;27.675
05:42:48.118;87.990;117.561;36.484;27.019;298.313;224.620;1318.412;1308.248;2858.326;5.933;10.929;70.618;70.347;8828.192;11930.033;4601.596;8.901;1316.291;8925.756;12054.705;675.055;79.170;27.596
05:42:48.140;87.990;117.561;36.484;27.019;298.313;228.847;1310.766;1302.724;2858.820;5.933;10.922;70.723;70.347;8830.855;11930.479;4601.801;8.901;1313.330;8920.813;12055.195;675.055;79.670;27.596
05:42:48.164;87.990;117.561;36.484;27.019;299.129;232.777;1330.374;1302.724;2858.820;5.947;10.917;70.723;70.344;8830.924;11930.130;4601.959;8.901;1306.745;8923.503;12055.646;674.968;79.670;27.647
05:42:48.186;87.990;117.561;36.484;27.019;298.628;232.777;1330.374;1304.565;2849.056;5.959;10.912;70.621;70.347;8828.327;11930.722;4602.122;8.901;1316.549;8923.572;12055.293;674.968;79.928;27.461
05:42:48.209;87.990;117.561;36.484;27.019;298.628;232.777;1330.374;1304.565;2849.056;5.959;10.912;70.621;70.347;8830.988;11931.109;4602.477;8.901;1317.469;8920.948;12055.892;674.968;79.928;27.461
05:42:48.232;87.990;117.561;36.484;27.019;298.888;232.814;1318.412;1311.807;2854.741;5.956;10.919;70.609;70.347;8830.988;11931.109;4602.477;8.901;1317.469;8923.638;12056.283;674.968;79.914;27.470
05:42:48.257;87.990;117.561;36.484;27.019;299.017;230.979;1328.154;1313.526;2853.506;5.938;10.919;70.665;70.347;8830.014;11930.843;4602.735;8.889;1315.110;8923.638;12056.283;675.043;79.502;27.703
05:42:48.278;87.990;117.561;36.484;27.019;299.017;229.403;1327.907;1303.460;2847.573;5.938;10.924;70.609;70.344;8830.207;11930.470;4602.859;8.889;1320.840;8922.837;12056.263;674.968;79.129;27.703
05:42:48.303;87.990;117.561;36.484;27.019;298.035;230.330;1319.645;1303.460;2847.573;5.949;10.919;70.609;70.347;8828.054;11930.576;4603.027;8.889;1315.684;8923.032;12055.886;674.968;79.129;27.487
05:42:48.325;88.013;117.561;36.484;27.019;297.052;230.330;1319.645;1305.547;2851.034;5.947;10.917;70.612;70.350;8829.652;11930.470;4603.070;8.889;1311.552;8920.856;12055.993;674.968;79.431;27.368
05:42:48.349;88.013;117.561;36.484;27.019;298.109;232.740;1328.401;1306.775;2857.337;5.945;10.922;70.637;70.350;8829.622;11930.518;4603.113;8.889;1312.596;8922.472;12055.886;674.918;79.428;27.259
05:42:48.374;88.013;117.561;36.484;27.019;298.109;232.740;1328.401;1306.775;2857.337;5.945;10.922;70.637;70.350;8830.058;11930.518;4603.151;8.889;1317.588;8922.441;12055.934;674.918;79.428;27.259
05:42:48.393;88.013;117.561;36.484;27.019;299.648;234.390;1320.755;1296.463;2851.528;5.938;10.922;70.612;70.350;8830.058;11930.518;4603.151;8.889;1317.588;8922.881;12055.934;674.918;79.766;27.503
05:42:48.417;88.013;117.561;36.484;27.019;299.648;234.483;1332.963;1311.439;2857.090;5.938;10.933;70.612;70.340;8828.206;11929.533;4603.271;8.889;1308.609;8922.881;12055.934;674.918;79.736;27.503
05:42:48.440;88.013;117.585;36.484;27.019;298.498;232.666;1317.548;1311.439;2857.090;5.940;10.941;70.612;70.344;8829.842;11930.300;4603.348;8.889;1322.201;8921.010;12054.939;674.918;79.736;27.526
05:42:48.464;88.013;117.585;36.484;27.019;296.681;232.666;1317.548;1307.757;2867.843;5.949;10.933;70.612;70.344;8829.474;11930.615;4603.305;8.889;1314.494;8922.663;12055.714;674.918;79.576;27.478
05:42:48.486;88.013;117.585;36.484;27.019;297.275;230.923;1324.454;1291.921;2861.045;5.940;10.933;70.615;70.347;8828.098;11930.043;4603.276;8.889;1312.653;8922.291;12056.032;674.918;79.329;27.509
05:42:48.511;88.013;117.585;36.484;27.019;297.275;230.923;1324.454;1291.921;2861.045;5.940;10.933;70.615;70.347;8831.315;11930.455;4603.137;8.889;1308.188;8920.900;12055.454;674.918;79.329;27.509
05:42:48.532;88.013;117.585;36.484;27.019;298.072;231.646;1326.797;1304.933;2856.348;5.933;10.933;70.606;70.347;8831.315;11930.455;4603.137;8.889;1308.188;8924.152;12055.871;674.918;79.505;27.427
05:42:48.555;88.013;117.585;36.484;27.019;298.072;235.373;1316.438;1303.460;2859.315;5.933;10.931;70.618;70.350;8829.974;11930.275;4603.094;8.889;1315.865;8924.152;12055.871;674.905;79.884;27.427
05:42:48.579;88.013;117.585;36.484;27.019;297.701;239.062;1327.044;1303.460;2859.315;5.912;10.936;70.618;70.347;8828.030;11930.470;4603.075;8.889;1309.949;8922.796;12055.689;674.943;79.884;27.363
05:42:48.601;88.013;117.585;36.461;27.019;297.349;239.062;1314.219;1308.248;2854.865;5.900;10.936;70.609;70.344;8830.031;11930.591;4603.018;8.889;1315.252;8920.833;12055.886;674.943;79.373;27.292
05:42:48.626;88.013;117.585;36.461;27.019;298.127;241.435;1314.219;1314.754;2856.101;5.891;10.943;70.618;70.344;8827.688;11931.173;4603.180;8.889;1311.233;8922.854;12056.008;674.943;79.656;27.321
05:42:48.648;88.013;117.585;36.461;27.019;299.295;240.842;1318.658;1306.284;2865.865;5.876;10.943;70.609;70.344;8830.180;11931.075;4603.420;8.889;1314.486;8920.487;12056.596;674.943;79.626;27.366
05:42:48.672;88.013;117.585;36.461;27.019;299.295;240.842;1318.658;1306.284;2865.865;5.876;10.943;70.609;70.344;8830.690;11930.639;4603.779;8.889;1312.471;8923.005;12056.497;674.980;79.626;27.366
05:42:48.695;88.013;117.585;36.461;27.019;299.295;239.118;1326.551;1307.634;2853.753;5.876;10.943;70.612;70.347;8830.690;11930.639;4603.779;8.889;1312.471;8923.521;12056.057;674.980;79.576;27.366
05:42:48.715;88.013;117.585;36.461;27.019;299.017;236.448;1324.208;1307.634;2853.753;5.874;10.948;70.637;70.344;8832.411;11930.154;4604.110;8.889;1317.092;8923.521;12056.057;674.980;79.576;27.427
05:42:48.739;88.013;117.585;36.461;27.019;297.998;236.448;1315.699;1302.601;2849.798;5.888;10.938;70.637;70.344;8828.324;11930.784;4604.369;8.889;1315.921;8925.260;12055.566;674.980;79.541;27.430
05:42:48.764;88.013;117.585;36.461;27.019;297.497;235.373;1315.699;1311.807;2855.607;5.881;10.941;70.609;70.347;8830.491;11930.493;4604.704;8.889;1309.150;8921.130;12056.203;674.980;79.310;27.551
05:42:48.785;88.013;117.585;36.461;27.019;297.868;236.633;1322.358;1303.215;2849.427;5.879;10.941;70.600;70.344;8830.501;11930.009;4604.896;8.889;1313.753;8923.319;12055.909;674.980;79.387;27.368
05:42:48.808;88.013;117.585;36.461;27.019;297.868;236.633;1322.358;1303.215;2849.427;5.879;10.941;70.600;70.344;8831.708;11930.372;4604.996;8.889;1312.786;8923.329;12055.420;674.980;79.387;27.368
05:42:48.832;88.013;117.585;36.461;27.019;297.868;239.118;1314.095;1302.233;2847.202;5.879;10.936;70.729;70.344;8831.708;11930.372;4604.996;8.889;1312.786;8924.549;12055.787;674.980;79.541;27.368
05:42:48.853;88.013;117.585;36.461;27.019;298.257;241.973;1324.948;1315.122;2847.202;5.886;10.936;70.674;70.347;8830.314;11930.043;4605.250;8.889;1308.164;8924.549;12055.787;675.018;79.541;27.335
05:42:48.877;88.013;117.585;36.461;27.019;298.072;241.973;1321.001;1315.122;2854.618;5.888;10.943;70.674;70.347;8830.541;11929.994;4605.423;8.889;1320.035;8923.141;12055.454;675.005;79.749;27.458
05:42:48.899;88.013;117.585;36.461;27.019;297.460;243.956;1321.001;1306.652;2859.191;5.902;10.936;70.680;70.344;8827.188;11929.776;4605.639;8.878;1318.062;8923.370;12055.405;675.005;79.568;27.599
05:42:48.924;88.013;117.585;36.577;27.019;297.849;243.882;1332.224;1313.281;2850.539;5.898;10.936;70.686;70.344;8830.690;11929.160;4606.257;8.878;1313.827;8920.165;12055.433;675.005;79.601;27.554
05:42:48.945;88.013;117.585;36.577;27.019;297.849;241.732;1318.905;1314.754;2854.741;5.907;10.933;70.600;70.344;8830.748;11929.098;4606.502;8.878;1322.752;8923.704;12054.810;674.980;79.747;27.554
05:42:48.968;88.013;117.585;36.577;27.019;297.849;241.732;1318.905;1314.754;2854.741;5.907;10.933;70.600;70.344;8829.084;11929.242;4606.574;8.878;1316.829;8923.762;12054.746;674.980;79.747;27.554
05:42:48.994;87.990;117.585;36.577;27.019;298.072;239.247;1318.288;1308.861;2854.741;5.907;10.929;70.705;70.344;8829.084;11929.242;4606.574;8.878;1316.829;8922.080;12054.893;674.980;79.620;27.326
05:42:49.014;87.990;117.585;36.577;27.019;297.998;238.413;1328.031;1308.861;2856.595;5.923;10.945;70.705;70.337;8832.114;11929.703;4606.569;8.878;1313.575;8922.080;12054.893;674.980;79.620;27.337
05:42:49.039;87.990;117.585;36.577;27.019;298.313;238.413;1328.031;1307.388;2849.798;5.926;10.950;70.609;70.331;8829.514;11929.606;4606.521;8.878;1318.446;8925.143;12055.358;674.980;79.261;27.360
05:42:49.060;87.990;117.585;36.577;27.019;299.129;239.507;1326.181;1312.176;2855.607;5.947;10.950;70.615;70.334;8831.424;11929.621;4606.439;8.878;1317.709;8922.515;12055.261;674.993;79.442;27.546
05:42:49.084;87.990;117.585;36.577;27.019;299.129;239.507;1326.181;1312.176;2855.607;5.947;10.950;70.615;70.334;8827.540;11929.654;4606.238;8.866;1319.178;8924.445;12055.275;674.993;79.442;27.546
05:42:49.109;87.990;117.585;36.577;27.019;298.925;241.416;1320.015;1310.825;2859.562;5.975;10.957;70.621;70.334;8827.540;11929.654;4606.238;8.866;1319.178;8920.703;12055.557;674.993;79.403;27.546
05:42:49.130;87.990;117.585;36.577;27.019;298.480;238.320;1319.398;1297.568;2850.786;5.980;10.943;70.609;70.334;8833.183;11929.718;4606.061;8.866;1315.420;8920.703;12055.557;674.993;79.741;27.301
05:42:49.154;87.990;117.585;36.577;27.019;298.480;238.320;1319.398;1297.568;2850.786;5.980;10.943;70.609;70.334;8834.861;11929.767;4605.068;8.866;1308.483;8926.405;12055.621;674.993;79.741;27.301
05:42:49.176;87.990;117.585;36.577;27.019;298.609;238.320;1319.398;1305.302;2853.876;5.971;10.945;70.606;70.334;8834.861;11929.767;4605.068;8.866;1308.483;8928.102;12055.670;674.993;79.640;27.326
05:42:49.198;87.990;117.585;36.577;27.019;298.906;233.296;1317.548;1306.529;2862.775;5.980;10.950;70.618;70.337;8828.635;11929.379;4604.623;8.866;1312.350;8928.102;12055.670;674.993;79.461;27.574
05:42:49.224;87.990;117.585;36.577;27.019;298.647;227.846;1319.768;1301.619;2857.708;5.985;10.950;70.612;70.337;8834.668;11929.524;4603.933;8.866;1312.039;8921.810;12055.278;674.993;79.453;27.467
05:42:49.246;87.990;117.585;36.484;27.019;298.647;225.083;1327.907;1307.266;2856.843;5.985;10.941;70.603;70.344;8827.648;11929.402;4602.759;8.866;1310.694;8927.906;12055.425;674.993;79.596;27.467
05:42:49.268;87.990;117.585;36.484;27.019;299.944;224.713;1319.645;1307.266;2856.843;5.982;10.943;70.603;70.347;8831.976;11928.918;4602.347;8.866;1317.586;8920.813;12055.302;674.980;79.596;27.534
05:42:49.291;87.990;117.585;36.484;27.019;299.944;224.713;1319.645;1307.266;2856.843;5.982;10.943;70.603;70.347;8828.283;11929.402;4602.112;8.866;1313.455;8925.186;12054.813;674.980;79.596;27.534
05:42:49.313;87.942;117.585;36.484;27.019;299.685;224.713;1319.645;1322.733;2859.438;5.994;10.948;70.615;70.340;8828.283;11929.402;4602.112;8.866;1313.455;8921.454;12055.302;674.980;79.711;27.464
05:42:49.337;87.942;117.585;36.484;27.019;297.961;225.955;1328.154;1308.493;2854.494;5.978;10.945;70.618;70.344;8831.529;11930.285;4601.715;8.866;1321.189;8921.454;12055.302;674.980;79.508;27.624
05:42:49.362;87.942;117.585;36.484;27.019;297.701;227.735;1318.782;1305.302;2853.506;5.989;10.945;70.631;70.344;8827.179;11928.846;4601.136;8.866;1318.323;8924.734;12056.194;675.018;79.546;27.399
05:42:49.383;87.942;117.585;36.484;27.019;297.701;227.827;1325.071;1307.020;2860.427;5.989;10.943;70.612;70.350;8834.668;11928.772;4600.787;8.866;1312.042;8920.338;12054.739;675.018;79.478;27.399
05:42:49.408;87.942;117.609;36.484;27.019;298.517;225.955;1329.510;1307.020;2860.427;5.978;10.938;70.612;70.350;8836.076;11929.121;4600.538;8.866;1316.045;8927.906;12054.665;675.018;79.478;27.397
05:42:49.431;87.942;117.609;36.484;27.019;298.776;225.955;1329.510;1302.846;2857.955;5.971;10.931;70.615;70.347;8831.813;11928.555;4600.610;8.866;1318.265;8929.330;12055.018;675.018;79.420;27.318
05:42:49.453;87.942;117.609;36.484;27.019;298.776;225.955;1329.510;1302.846;2857.955;5.971;10.931;70.615;70.347;8830.883;11927.997;4600.787;8.866;1316.178;8925.021;12054.445;675.043;79.420;27.318
05:42:49.476;87.942;117.609;36.484;27.019;298.313;223.693;1319.398;1311.439;2860.056;5.963;10.926;70.510;70.344;8830.883;11927.997;4600.787;8.866;1316.178;8924.081;12053.882;675.043;79.590;27.292
05:42:49.499;87.942;117.609;36.484;27.019;298.090;223.563;1316.315;1308.493;2864.135;5.961;10.926;70.612;70.344;8833.115;11930.115;4600.969;8.866;1315.419;8924.081;12053.882;675.043;79.711;27.292
05:42:49.522;87.942;117.609;36.484;27.019;298.090;226.733;1325.688;1307.879;2857.461;5.961;10.941;70.612;70.344;8834.465;11927.982;4601.021;8.866;1312.404;8926.338;12056.022;675.043;79.892;27.292
05:42:49.545;87.942;117.609;36.484;27.019;298.053;228.977;1321.741;1307.879;2857.461;5.963;10.936;70.612;70.347;8830.991;11929.654;4601.103;8.866;1316.783;8927.701;12053.867;675.030;79.892;27.464
05:42:49.569;87.942;117.609;36.461;27.019;299.184;228.977;1321.741;1312.544;2851.404;5.931;10.938;70.621;70.347;8830.339;11928.782;4601.246;8.866;1314.810;8924.191;12055.557;675.030;79.384;27.501
05:42:49.592;88.037;117.609;36.461;27.019;299.611;231.201;1311.629;1317.700;2857.337;5.926;10.933;70.612;70.347;8833.440;11928.419;4601.366;8.866;1317.143;8923.532;12054.675;675.030;79.596;27.492
05:42:49.614;88.037;117.609;36.461;27.019;299.611;231.201;1311.629;1317.700;2857.337;5.926;10.933;70.612;70.347;8828.679;11928.298;4601.347;8.866;1314.664;8926.666;12054.309;675.030;79.596;27.492
05:42:49.637;88.037;117.609;36.461;27.019;298.795;232.165;1318.412;1312.421;2854.741;5.909;10.933;70.597;70.347;8828.679;11928.298;4601.347;8.866;1314.664;8921.854;12054.186;675.030;79.708;27.326
05:42:49.661;88.037;117.609;36.461;27.019;298.795;231.665;1323.468;1308.370;2852.270;5.909;10.943;70.609;70.347;8830.014;11927.197;4601.232;8.866;1315.417;8921.854;12054.186;675.080;79.170;27.326
05:42:49.682;88.037;117.609;36.461;27.019;298.702;231.554;1326.304;1308.370;2852.270;5.907;10.948;70.609;70.344;8831.826;11927.958;4601.165;8.866;1315.919;8923.203;12053.073;675.080;79.170;27.433
05:42:49.706;88.037;117.609;36.461;27.019;299.444;231.554;1318.042;1320.646;2853.629;5.916;10.948;70.606;70.347;8831.569;11928.395;4601.169;8.866;1317.337;8925.035;12053.843;675.080;79.291;27.368
05:42:49.727;88.037;117.609;36.461;27.019;299.444;231.554;1318.042;1320.646;2853.629;5.916;10.948;70.606;70.347;8830.721;11928.579;4601.184;8.866;1319.344;8924.775;12054.283;675.080;79.291;27.368
05:42:49.751;88.037;117.633;36.461;27.019;299.388;232.017;1318.042;1312.298;2857.213;5.912;10.948;70.560;70.347;8830.721;11928.579;4601.184;8.866;1319.344;8923.918;12054.470;675.080;79.678;27.453
05:42:49.773;88.037;117.633;36.461;27.019;297.738;232.814;1327.167;1305.179;2849.303;5.895;10.948;70.612;70.347;8830.271;11928.249;4601.222;8.866;1315.170;8923.918;12054.470;675.068;79.774;27.464
05:42:49.797;88.037;117.633;36.461;27.019;297.738;233.852;1330.250;1308.370;2854.494;5.895;10.941;70.618;70.344;8829.342;11927.682;4601.356;8.866;1316.173;8923.464;12054.137;675.068;79.604;27.464
05:42:49.821;88.037;117.633;36.461;27.019;296.644;234.168;1323.221;1308.370;2854.494;5.886;10.941;70.646;70.344;8836.551;11927.886;4601.304;8.866;1319.310;8922.524;12053.563;675.068;79.604;27.259
05:42:49.842;88.037;117.633;36.461;27.043;297.534;234.168;1330.744;1316.349;2861.169;5.888;10.948;70.646;70.347;8831.502;11928.603;4600.993;8.866;1315.796;8929.810;12053.770;675.068;79.686;27.506
05:42:49.867;88.037;117.633;36.461;27.043;298.832;233.204;1330.744;1302.478;2851.404;5.883;10.948;70.612;70.344;8826.486;11927.392;4600.528;8.878;1323.547;8924.707;12054.493;674.980;79.288;27.515
05:42:49.888;88.037;117.633;36.461;27.043;298.832;233.204;1330.744;1302.478;2851.404;5.883;10.948;70.612;70.344;8835.914;11928.021;4600.194;8.878;1316.611;8919.455;12053.022;674.980;79.288;27.515
05:42:49.912;88.013;117.633;36.438;27.043;298.758;231.405;1317.548;1305.179;2859.809;5.888;10.948;70.606;70.347;8835.914;11928.021;4600.194;8.878;1316.611;8928.982;12053.659;674.980;79.497;27.540
05:42:49.934;88.013;117.633;36.438;27.043;298.758;230.608;1318.905;1311.807;2869.202;5.872;10.945;70.615;70.347;8826.462;11928.104;4599.582;8.878;1311.364;8928.982;12053.659;674.980;79.557;27.540
05:42:49.958;88.013;117.633;36.438;27.043;297.905;230.571;1324.701;1303.460;2869.202;5.872;10.948;70.674;70.347;8832.479;11927.546;4599.510;8.878;1315.356;8919.431;12053.742;674.980;79.881;27.430
05:42:49.982;88.013;117.633;36.438;27.043;297.812;231.591;1323.591;1303.460;2853.629;5.865;10.943;70.674;70.347;8830.393;11928.346;4599.472;8.878;1314.081;8925.512;12053.179;674.955;79.881;27.419
05:42:50.004;88.013;117.633;36.438;27.043;299.574;231.591;1323.591;1306.406;2852.517;5.858;10.941;70.677;70.347;8825.949;11929.000;4599.510;8.878;1313.526;8923.403;12053.986;674.955;79.703;27.335
05:42:50.026;88.013;117.633;36.438;27.043;299.833;233.908;1314.712;1308.493;2862.405;5.853;10.941;70.674;70.347;8831.745;11927.706;4599.510;8.878;1314.999;8918.913;12054.647;674.955;79.304;27.537
05:42:50.049;88.013;117.609;36.438;27.043;299.833;236.337;1322.111;1297.568;2861.292;5.834;10.941;70.677;70.347;8831.153;11928.831;4599.644;8.878;1311.603;8924.770;12053.340;674.880;79.274;27.537
05:42:50.071;88.013;117.609;36.438;27.043;299.833;236.337;1322.111;1297.568;2861.292;5.834;10.941;70.677;70.347;8829.558;11928.686;4599.772;8.878;1309.840;8924.172;12054.478;674.880;79.274;27.537
05:42:50.095;88.013;117.609;36.438;27.043;297.627;237.486;1326.674;1312.912;2861.292;5.834;10.943;70.606;70.347;8829.558;11928.686;4599.772;8.878;1309.840;8922.560;12054.330;674.880;79.343;27.295
05:42:50.117;88.013;117.609;36.438;27.043;296.718;236.930;1322.604;1312.912;2857.832;5.836;10.938;70.606;70.340;8828.530;11928.686;4599.897;8.878;1319.793;8922.560;12054.330;674.880;79.343;27.225
05:42:50.140;88.013;117.609;36.438;27.043;299.017;236.930;1322.604;1309.352;2863.023;5.858;10.948;70.618;70.344;8833.058;11927.813;4600.265;8.878;1317.758;8921.521;12054.330;674.893;79.826;27.298
05:42:50.166;88.013;117.609;36.438;27.043;300.074;234.891;1313.356;1302.846;2854.741;5.848;10.948;70.609;70.340;8833.237;11927.837;4600.466;8.878;1315.979;8926.096;12053.448;674.893;79.620;27.439
05:42:50.186;88.013;117.609;36.438;27.043;300.074;234.891;1313.356;1302.846;2854.741;5.848;10.948;70.609;70.340;8827.462;11928.627;4600.466;8.854;1308.101;8926.277;12053.473;674.893;79.620;27.439
05:42:50.212;88.013;117.609;36.438;27.043;298.257;233.593;1321.125;1309.966;2858.326;5.829;10.945;70.807;70.340;8827.462;11928.627;4600.466;8.854;1308.101;8920.809;12054.768;674.893;79.513;27.439
05:42:50.232;87.990;117.609;36.484;27.043;298.257;233.741;1313.232;1322.487;2863.270;5.829;10.938;70.615;70.347;8830.045;11927.644;4600.581;8.854;1315.545;8920.809;12054.768;674.893;79.642;27.520
05:42:50.258;87.990;117.609;36.484;27.043;296.681;235.280;1313.849;1322.487;2863.270;5.820;10.933;70.615;70.347;8822.991;11928.419;4600.504;8.854;1317.860;8923.419;12053.773;674.893;79.642;27.427
05:42:50.280;87.990;117.609;36.484;27.043;298.127;235.280;1313.849;1303.583;2855.607;5.813;10.941;70.609;70.347;8830.730;11928.104;4600.519;8.854;1318.168;8916.291;12054.557;674.893;79.645;27.276
05:42:50.301;87.990;117.609;36.484;27.043;300.519;236.800;1321.988;1311.685;2851.281;5.810;10.943;70.640;70.347;8830.559;11928.104;4600.538;8.854;1308.716;8924.111;12054.238;674.893;79.552;27.399
05:42:50.327;87.990;117.609;36.484;27.043;299.740;236.948;1315.945;1322.855;2858.697;5.799;10.943;70.603;70.347;8828.567;11927.667;4600.562;8.854;1316.836;8923.938;12054.238;674.893;79.425;27.399
05:42:50.347;87.990;117.609;36.484;27.043;299.740;235.336;1315.452;1309.475;2851.034;5.799;10.948;70.612;70.347;8831.096;11927.876;4600.634;8.854;1319.400;8921.926;12053.797;674.780;79.554;27.540
05:42:50.372;87.990;117.609;36.484;27.043;299.740;235.336;1315.452;1309.475;2851.034;5.799;10.948;70.612;70.347;8831.556;11927.765;4600.600;8.854;1312.464;8924.480;12054.008;674.780;79.554;27.540
05:42:50.393;87.990;117.609;36.484;27.043;297.293;233.760;1329.510;1309.475;2851.034;5.796;10.948;70.612;70.344;8831.556;11927.765;4600.600;8.854;1312.464;8924.945;12053.896;674.780;79.554;27.464
05:42:50.417;87.990;117.609;36.484;27.043;296.181;233.760;1329.510;1300.391;2844.606;5.794;10.933;70.618;70.347;8829.352;11927.522;4600.605;8.854;1319.493;8924.945;12053.896;674.780;79.491;27.543
05:42:50.441;87.990;117.609;36.484;27.043;298.165;233.778;1322.358;1320.032;2854.989;5.775;10.924;70.606;70.347;8835.741;11927.837;4600.921;8.854;1314.951;8922.718;12053.651;674.780;79.502;27.520
05:42:50.464;87.990;117.609;36.484;27.043;300.167;235.336;1319.768;1311.316;2854.124;5.756;10.924;70.748;70.347;8829.463;11927.910;4601.203;8.854;1321.195;8929.176;12053.969;674.768;79.370;27.540
05:42:50.487;87.990;117.609;36.484;27.043;300.167;235.947;1337.156;1310.334;2849.674;5.756;10.910;70.615;70.347;8831.150;11927.886;4601.189;8.854;1315.542;8922.831;12054.043;674.768;79.692;27.540
05:42:50.509;87.990;117.609;36.484;27.043;300.167;235.947;1337.156;1310.334;2849.674;5.756;10.910;70.615;70.347;8832.909;11927.886;4601.337;8.866;1323.745;8924.536;12054.019;674.768;79.692;27.540
05:42:50.531;87.990;117.609;36.484;27.043;299.333;233.964;1321.248;1310.334;2849.674;5.745;10.912;70.615;70.344;8832.909;11927.886;4601.337;8.866;1323.745;8926.129;12053.770;674.768;79.692;27.352
05:42:50.556;87.942;117.609;36.507;27.043;297.571;229.626;1319.398;1308.125;2856.966;5.756;10.903;70.683;70.347;8830.379;11927.910;4601.667;8.866;1320.026;8918.495;12053.500;674.742;79.601;27.467
05:42:50.577;87.942;117.609;36.507;27.043;297.571;229.626;1319.398;1308.125;2856.966;5.756;10.903;70.683;70.347;8829.787;11928.104;4601.830;8.866;1313.761;8923.572;12053.794;674.742;79.601;27.467
05:42:50.600;87.942;117.609;36.507;27.043;298.702;225.065;1327.907;1298.673;2848.191;5.747;10.903;70.603;70.347;8829.787;11928.104;4601.830;8.866;1313.761;8922.975;12053.989;674.742;79.502;27.304
05:42:50.623;87.942;117.609;36.507;27.043;298.702;222.340;1320.015;1310.580;2849.056;5.747;10.901;70.603;70.344;8823.342;11928.055;4602.161;8.866;1313.290;8922.975;12053.989;674.742;79.409;27.304
