TimeStamp;Температура масла в магистрали общей откачки (поз. Тм);Температура слива масла из опоры турбины (поз. Т606);Температура масла на входе в двигатель за фильтром (поз. Т607);Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);Давление масла в магистрали общей откачки (поз. Р615);Давление за ОК Pk1;Давление за ОК Pk2;Давление топливного газа перед дозаторами (поз. Pтг1.1);Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);Вибрация корпуса силовой турбины (гориз.) (поз. В2);Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);Контроль управления дозатором газа ДГ ;Частота вращения РНД (Расчетная);Частота вращения РВД (Расчетная);Частота вращения РСТ (Расчетная);Температура воздуха на входе в газогенератор (Расчетная);Давление воздуха за компрессором (Расчетная);Частота вращения РНД приведенная;Частота вращения РВД приведенная;Температура газов за ТНД максимальная (Расчетная);Положение лопаток НА КВД. (поз. A2) ;Положение КПВ (поз. A3)
00:02:01.820;1114.393637;834.4517303;1156.805022;1548.969093;2749.541454;2329.566183;1926.424022;1479.991666;306.6655585;1837.731725;1141.001213;1980.30473;595.0807739;2660.425982;1702.003723;1089.65925;1227.405536;1862.781699;2078.684433;1605.710525;1141.025008;2160.587805;2324.606323
00:02:01.840;1119.775538;843.8178329;1139.593619;1559.805687;2762.995848;2314.788303;1938.74448;1483.214295;306.5409768;1855.636819;1130.194824;1979.806174;595.1263036;2676.422241;1695.728606;1085.548309;1226.528017;1865.463872;2073.769848;1596.246156;1145.158502;2135.007751;2330.223016
00:02:01.860;1120.231395;839.0727798;1165.875861;1551.159621;2753.031788;2334.313199;1932.58876;1503.135901;304.9324972;1854.592999;1144.282313;1982.026764;595.5448152;2686.882193;1713.114795;1086.031985;1224.161953;1849.48099;2081.573514;1592.064301;1139.254654;2148.804124;2293.116268
00:02:01.880;1116.568962;827.7938356;1159.724948;1543.748197;2756.468952;2338.116977;1935.828669;1503.926865;305.2231318;1860.619852;1138.719521;1970.85888;592.6630099;2681.462331;1714.475999;1101.924799;1221.077674;1856.773099;2095.410333;1600.665976;1143.302865;2157.486711;2316.22648
00:02:01.900;1120.819948;842.7277647;1164.550357;1550.84919;2762.438208;2337.049752;1932.116481;1486.554499;306.640131;1839.816544;1150.172104;1989.046088;595.4310524;2704.107536;1711.034479;1089.03759;1212.554291;1833.536817;2075.813293;1607.134109;1132.662427;2156.190719;2313.904627
00:02:01.920;1112.181006;844.1452302;1168.234936;1547.443942;2738.398426;2319.027421;1955.144948;1496.458741;307.1205006;1838.270779;1151.312961;1983.057724;594.7072814;2673.701432;1725.133869;1085.252547;1223.202322;1846.964998;2106.266739;1609.949282;1142.644379;2173.635119;2325.304251
00:02:01.940;1115.788735;842.9449929;1150.386948;1555.750108;2730.50495;2327.593402;1919.599648;1491.987293;306.5125423;1840.57404;1147.953124;2001.076099;591.7917633;2653.184462;1717.266002;1078.576505;1227.1469;1859.124442;2091.287868;1606.626815;1136.274915;2151.108986;2315.537603
00:02:01.960;1103.30186;839.4428009;1160.616606;1541.289076;2769.284388;2320.486104;1929.731114;1486.579681;306.3362696;1854.860472;1143.312324;2004.087112;594.7038922;2677.895831;1704.691392;1086.89194;1229.043128;1842.095438;2091.350219;1589.327256;1143.236903;2146.960503;2281.387184
00:02:01.980;1122.805257;831.736455;1169.343506;1566.344708;2740.462237;2337.980092;1918.690831;1491.92277;307.8376904;1847.084945;1139.626305;1994.597708;600.0585098;2687.077436;1730.074445;1092.548171;1218.211315;1847.63432;2108.396597;1620.387835;1135.829048;2143.615158;2289.877439
00:02:02.000;1111.451609;836.1766788;1159.779357;1554.533032;2724.135803;2319.129565;1933.046333;1476.204112;306.2748242;1854.915311;1134.639379;1995.791818;590.3461963;2682.308986;1713.313645;1090.925142;1236.249384;1839.521348;2093.616113;1600.474521;1140.071179;2147.842114;2304.231756
00:02:02.020;1122.859523;829.1526313;1166.44019;1544.020315;2775.796002;2340.044133;1929.282624;1484.358512;307.3550521;1844.899077;1141.460298;1989.934401;599.7502211;2690.970944;1723.799532;1088.83431;1221.566718;1856.915428;2082.826466;1594.664881;1143.770141;2149.341388;2319.83111
00:02:02.040;1111.278666;832.2951344;1155.622282;1551.682664;2744.857588;2293.87206;1940.889229;1487.602242;308.2663657;1841.412566;1151.701344;1986.772718;598.1248469;2690.43921;1719.517867;1086.684374;1231.396411;1848.678608;2104.198361;1603.892113;1139.533234;2153.202521;2311.2386
00:02:02.060;1116.101254;831.3195112;1164.755858;1549.633474;2759.227892;2314.877053;1920.211945;1491.73127;307.3578714;1846.39265;1144.737749;1998.522214;594.2107632;2675.910877;1717.299406;1084.203479;1228.921511;1846.09045;2106.116541;1609.730819;1145.131839;2151.917965;2321.548258
00:02:02.080;1114.554862;832.7396769;1155.18312;1547.577362;2760.63846;2318.03086;1931.847656;1500.536627;307.6080463;1857.723743;1143.69089;1982.971114;597.2067073;2698.905923;1711.581863;1082.827046;1226.074237;1854.988193;2105.845894;1600.661668;1156.542151;2169.075106;2300.575733
00:02:02.100;1110.316577;836.2975157;1167.32511;1556.058939;2787.987785;2348.818571;1922.233347;1508.259089;305.3462434;1859.969096;1146.232741;1991.575324;593.3657834;2664.724556;1702.150541;1101.09821;1214.031968;1849.566162;2092.244535;1597.555769;1136.365528;2143.595797;2312.498893
00:02:02.120;1117.11098;833.8307981;1159.508787;1568.786897;2738.788665;2304.88597;1913.634356;1483.960403;305.2678977;1848.029554;1145.633649;1978.120428;591.7260858;2702.943908;1710.50514;1087.384411;1218.836159;1851.149921;2085.762392;1590.230173;1139.444423;2160.447939;2293.992137
00:02:02.140;1122.449434;834.1713551;1169.437537;1565.688076;2770.628445;2324.771719;1910.902743;1492.759551;307.946744;1843.950695;1143.714449;1988.212993;596.3915775;2678.510877;1699.441426;1096.793193;1229.307577;1854.890657;2082.510315;1604.172589;1137.253749;2147.131609;2312.372188
00:02:02.160;1124.578346;834.8842006;1170.202232;1553.151379;2759.216202;2326.21889;1906.904212;1493.937219;307.7641368;1857.63272;1135.362999;1983.712626;587.1948158;2687.32757;1708.18809;1091.021213;1224.079975;1850.118887;2102.298317;1610.933158;1150.076151;2147.80532;2323.52292
00:02:02.180;1119.009466;842.5777081;1159.169431;1545.644425;2785.531836;2336.176584;1936.991845;1468.564342;309.33234;1852.231548;1145.974511;2004.443412;594.8709598;2679.926892;1704.096286;1093.69313;1233.687182;1855.264865;2100.462452;1615.829649;1149.052;2156.587834;2320.806087
00:02:02.200;1107.257932;845.154291;1171.335373;1551.568176;2765.997094;2314.519471;1917.668925;1495.626058;307.6060522;1840.084534;1138.861883;2003.12532;595.541756;2670.978574;1700.581354;1101.223185;1217.437377;1846.401252;2113.285874;1595.955935;1137.321984;2152.974224;2325.648098
00:02:02.220;1105.982712;834.1838532;1158.042448;1554.983796;2754.495502;2301.132015;1958.37572;1484.029305;304.2210906;1848.179463;1137.676524;1985.683231;596.5953364;2668.060869;1707.125992;1097.466996;1222.351137;1842.619892;2110.998513;1616.941412;1147.52454;2140.153064;2318.849563
00:02:02.240;1120.694553;837.22602;1165.519291;1550.854885;2763.578069;2332.578955;1930.976947;1475.247528;307.6255707;1845.501328;1145.8779;1983.212096;599.9288316;2690.297873;1700.236498;1089.648856;1230.234894;1861.436076;2088.808033;1603.046197;1148.130901;2128.411498;2318.791203
00:02:02.260;1109.407973;831.7866521;1161.35717;1554.289314;2788.469368;2333.248912;1923.392165;1489.436131;306.9512307;1863.871689;1136.112687;1986.106954;588.6608623;2706.896019;1690.320322;1088.125882;1215.431347;1840.130705;2084.423581;1606.85499;1143.812847;2148.051901;2321.272415
00:02:02.280;1118.143942;838.6667471;1158.61811;1552.154623;2765.16054;2317.166468;1917.763366;1496.920439;306.7251793;1839.083914;1143.831112;1993.974409;594.4665021;2658.9482;1689.611274;1096.139909;1232.846991;1853.803675;2101.727584;1600.654829;1145.777002;2144.749604;2294.239644
00:02:02.300;1115.842587;832.7977933;1164.572204;1550.986303;2758.514945;2320.213503;1938.663378;1483.488504;307.8419557;1840.974883;1140.403201;1984.994567;602.1377872;2674.486578;1707.536094;1090.582859;1218.168672;1842.876684;2104.365591;1604.571777;1135.63715;2157.878939;2313.396708
00:02:02.320;1122.007469;832.4781191;1156.959827;1539.718969;2777.499054;2299.828002;1931.501285;1504.070164;308.0473933;1827.653738;1149.177044;1994.68627;589.2711686;2694.00895;1713.322232;1088.40832;1223.47472;1854.517541;2095.482683;1608.333968;1144.623581;2154.9207;2320.638722
00:02:02.340;1116.620994;844.9548307;1156.722246;1547.666672;2757.115978;2344.085404;1918.62212;1485.936078;303.4291324;1845.067774;1143.889233;1999.475647;594.8604125;2685.326871;1709.606798;1094.771066;1226.620243;1844.649015;2097.656761;1607.511994;1138.343056;2142.817378;2320.207754
00:02:02.360;1113.516156;830.3412944;1159.771769;1562.168829;2757.07575;2335.11208;1931.672544;1506.487168;306.6642594;1847.886447;1141.532941;1999.952412;596.9136309;2677.91186;1703.781304;1090.721486;1218.80444;1843.966498;2117.849251;1605.826084;1141.242134;2145.465088;2296.444864
00:02:02.380;1125.607872;825.0360526;1164.083123;1550.920786;2761.000212;2310.168958;1922.686219;1489.757273;307.2061678;1835.513146;1147.812849;1994.423131;600.3739405;2676.076087;1713.388172;1097.513302;1216.829195;1858.785643;2080.387677;1610.465985;1146.083223;2142.465475;2303.352546
00:02:02.400;1116.823581;838.8693219;1159.990936;1557.318208;2779.409242;2333.862518;1922.795992;1503.847788;305.0524396;1838.985954;1146.770368;1987.568676;600.0164714;2684.168842;1703.248842;1087.900558;1229.604311;1878.588948;2089.420371;1595.393655;1145.424706;2131.949234;2327.369555
00:02:02.420;1115.942654;833.9280156;1156.970036;1563.120351;2762.421993;2293.221275;1929.549256;1490.587243;306.4606266;1859.074548;1155.603517;1997.856908;602.1695881;2662.079164;1710.75375;1082.252806;1226.635111;1858.872949;2084.477999;1622.235855;1144.498852;2151.212417;2314.554173
00:02:02.440;1107.562461;833.2370641;1156.990377;1539.981003;2776.129111;2316.086959;1936.744653;1491.285796;307.8674372;1838.795322;1144.251974;2006.277492;594.2925394;2661.798662;1701.56886;1087.179273;1224.393573;1843.406768;2113.433651;1609.715323;1142.651354;2150.164906;2316.672509
00:02:02.460;1104.798623;847.4036739;1158.722626;1569.511802;2756.344379;2315.124557;1928.627649;1488.837973;304.902986;1848.007998;1145.213019;1985.097488;593.6882726;2691.179972;1699.41315;1093.039877;1217.78003;1855.721435;2101.82449;1609.659686;1137.23893;2145.70594;2322.129671
00:02:02.480;1110.688213;839.0427719;1163.522248;1557.318084;2759.179026;2304.575179;1939.905596;1490.557878;307.8462327;1849.630339;1142.876251;1979.235443;598.4777167;2685.609849;1707.872263;1095.489899;1233.443923;1846.496435;2088.794169;1608.192527;1142.964726;2162.351579;2314.765821
00:02:02.500;1104.807275;835.7046427;1154.861322;1559.036626;2748.415163;2316.758727;1934.754097;1488.692913;307.0449533;1861.286577;1150.452874;1981.747239;599.9096754;2670.251818;1715.927192;1099.103235;1226.762838;1864.361659;2088.589011;1609.256958;1143.201284;2159.676511;2298.23648
00:02:02.520;1111.393301;832.625449;1156.844893;1547.338773;2727.593627;2318.785122;1939.74541;1490.957428;305.8177127;1847.980148;1147.401686;1988.444249;598.8473591;2671.088697;1696.980195;1083.150513;1227.849675;1866.88404;2085.597141;1595.49365;1138.932212;2146.390307;2328.661868
00:02:02.540;1117.050175;837.6829397;1165.492551;1556.329236;2754.887265;2327.635791;1940.848025;1504.570815;307.0885496;1858.333492;1143.56908;1995.50734;595.187116;2667.996105;1695.853463;1086.515551;1237.293931;1858.673669;2107.808758;1601.707519;1139.674627;2144.318565;2302.884013
00:02:02.560;1118.839631;828.7044926;1157.07171;1546.148626;2754.949685;2340.385431;1931.901935;1499.425886;308.4247251;1857.286655;1155.067209;1985.808803;598.7516574;2680.93907;1705.397482;1083.963956;1235.50984;1851.087725;2101.393916;1604.002125;1150.392727;2139.283356;2313.473082
00:02:02.580;1111.695007;833.9668706;1158.207896;1553.265057;2767.618633;2323.655987;1925.023955;1482.121307;305.6966412;1840.84235;1145.69386;1982.86887;589.2325745;2668.516345;1701.474426;1087.459868;1234.933768;1861.230492;2087.764979;1592.816029;1137.519144;2144.917345;2321.72978
00:02:02.600;1130.341222;836.0656231;1161.268041;1554.264761;2760.074965;2346.181542;1937.356225;1493.582889;304.2223513;1843.602855;1152.043422;1982.180503;604.8171391;2666.996602;1715.029092;1082.088214;1233.242172;1870.63077;2107.245574;1593.486931;1149.387636;2132.348379;2300.215294
00:02:02.620;1120.38484;836.7669341;1156.573198;1550.090336;2757.775416;2321.599422;1908.247094;1507.627351;308.6630593;1856.348091;1154.112481;1994.62491;596.435822;2692.000753;1731.130204;1092.288067;1232.662661;1837.17909;2082.588362;1594.380825;1145.71401;2141.023947;2301.115129
00:02:02.640;1112.444664;835.7298515;1157.84603;1559.98685;2744.640932;2310.292916;1930.850142;1503.26115;309.3540981;1831.755574;1149.536758;1989.470213;599.99356;2701.713637;1706.983844;1085.013454;1226.886699;1838.818168;2100.771655;1602.908618;1143.360657;2140.403653;2314.953135
00:02:02.660;1119.009853;833.8132014;1161.73738;1548.922996;2766.765518;2311.217633;1928.243705;1489.783187;308.2278769;1845.428389;1155.492944;2000.426532;600.1008216;2678.413752;1701.251664;1079.220998;1225.081982;1849.346443;2098.497992;1592.610391;1148.852606;2149.565905;2308.806997
00:02:02.680;1109.25499;840.567336;1165.910217;1537.997679;2767.644667;2318.003306;1935.064669;1490.988117;306.6102334;1844.179622;1150.796666;1980.472159;597.3866518;2666.33719;1715.815978;1076.971989;1234.241781;1848.031696;2107.371617;1605.673822;1165.594491;2134.672826;2292.974729
00:02:02.700;1113.740638;829.4676928;1157.576358;1551.440858;2727.48633;2311.02522;1916.015123;1499.701121;309.4988447;1844.155575;1145.015773;1994.095337;592.1932664;2678.240238;1707.077917;1080.601434;1217.413347;1840.615085;2093.856716;1593.232963;1143.596195;2133.936851;2292.435469
00:02:02.720;1109.938495;835.9741942;1156.960927;1562.004215;2748.936586;2330.124671;1928.527571;1488.745648;306.5838022;1839.052791;1153.532275;1982.0638;592.6325673;2696.531304;1703.061134;1080.447259;1240.274897;1824.808519;2098.707521;1614.383618;1153.434925;2143.616601;2312.830159
00:02:02.740;1105.393515;834.4567476;1168.537738;1571.011326;2736.896745;2320.482528;1933.81388;1484.647481;307.6743092;1841.828439;1142.963128;1988.456541;596.9662623;2697.770414;1705.843184;1085.038578;1222.937561;1838.886743;2097.329153;1619.837721;1144.232757;2154.602419;2307.771382
00:02:02.760;1114.610526;841.2855386;1159.185714;1562.392787;2763.82633;2325.130427;1925.349982;1493.289894;306.713958;1840.76025;1143.866161;1977.431966;595.8421061;2695.268766;1684.766581;1082.028326;1229.670238;1852.38161;2093.852866;1602.222126;1150.587145;2129.534778;2292.175524
00:02:02.780;1111.2837;834.7299285;1158.13632;1559.534565;2752.62988;2311.660503;1937.507352;1498.331412;310.1010888;1848.698681;1149.748509;1983.305592;596.1757909;2687.800431;1701.463091;1087.294536;1220.189436;1839.340173;2107.281129;1607.336124;1149.517887;2121.508706;2307.96911
00:02:02.800;1110.744315;839.3435183;1151.22957;1549.919843;2745.982086;2331.663066;1943.272962;1496.741047;310.3104695;1832.815036;1145.906941;1994.031614;599.6192959;2704.372849;1701.516333;1085.804681;1226.306374;1849.513962;2084.457949;1609.960108;1147.755247;2139.288888;2329.107297
00:02:02.820;1110.255927;838.9215094;1169.714045;1569.789502;2757.083174;2315.709556;1922.787028;1493.161064;305.8440737;1831.888644;1142.881404;1976.986894;596.2379714;2690.185118;1711.658002;1085.632805;1224.871806;1845.968176;2089.685571;1613.807947;1155.928162;2148.225445;2282.209805
00:02:02.840;1104.10666;830.1520222;1172.234179;1558.512222;2767.595033;2335.504436;1930.153518;1490.391735;305.9170669;1842.956734;1157.72624;1973.359701;600.4190851;2672.582064;1705.372712;1078.920023;1230.022786;1852.436537;2095.757866;1597.961766;1158.551038;2123.907309;2327.015943
00:02:02.860;1118.978453;837.423708;1163.908553;1558.264862;2738.054907;2315.149944;1922.710997;1501.158946;305.9382358;1859.151638;1147.049304;1980.331925;596.5683847;2692.950734;1702.877256;1087.6213;1222.080316;1843.102259;2097.261754;1621.841897;1158.77813;2158.59239;2311.002885
00:02:02.880;1110.483846;829.685649;1164.334901;1558.43577;2770.214904;2314.340039;1922.017645;1487.08932;307.3993089;1841.531997;1157.280368;1988.546261;597.1144003;2681.594056;1715.361588;1087.55364;1228.178619;1836.667759;2100.839061;1609.223567;1147.316031;2136.732566;2299.657038
00:02:02.900;1106.48236;838.5773853;1163.440648;1545.712878;2755.093414;2312.01547;1924.232872;1500.376822;311.1640764;1822.775642;1136.092877;2002.549724;594.8878519;2703.962338;1696.915272;1084.943405;1221.691762;1858.466397;2095.202016;1605.131691;1149.536251;2140.378648;2330.548163
00:02:02.920;1100.253987;834.0454559;1157.702356;1557.100915;2745.29055;2306.216366;1931.247955;1501.115486;306.5165113;1832.611189;1154.657962;1975.872704;597.7247099;2679.966563;1703.72677;1088.379693;1230.871187;1859.616954;2083.929353;1598.386782;1146.001489;2132.007572;2319.830466
00:02:02.940;1116.905826;842.0582491;1167.711337;1544.407713;2736.315577;2337.4713;1929.573729;1489.629656;309.9098929;1825.345031;1149.300585;1972.574572;597.310634;2684.513763;1709.612668;1092.123259;1234.71779;1853.178797;2088.027247;1622.597846;1150.248152;2120.886468;2307.601192
00:02:02.960;1114.509751;836.5117141;1172.195856;1560.853323;2742.036681;2337.360654;1914.39956;1494.651445;309.0419774;1836.338581;1164.134516;1999.94602;599.068889;2691.389686;1695.629425;1087.783565;1214.684535;1834.607526;2090.680485;1614.589285;1151.580209;2139.324035;2311.940962
00:02:02.980;1108.11141;833.8909793;1164.68985;1558.210976;2769.539917;2330.989267;1920.58115;1497.011483;306.7535742;1842.685333;1154.422053;1989.969175;599.8490669;2692.9357;1705.841388;1078.797572;1224.293709;1858.325148;2080.450836;1592.63091;1142.501081;2136.003489;2298.830054
00:02:03.000;1099.911947;841.4565373;1168.460276;1550.645903;2733.713277;2317.646771;1936.524423;1490.580448;308.4526921;1834.827108;1140.730367;1992.710314;596.0218864;2704.942963;1702.479248;1081.007824;1223.249343;1861.278736;2100.591893;1604.965326;1138.462263;2138.991288;2315.100769
00:02:03.020;1116.678116;832.7972391;1159.202495;1563.528668;2756.893222;2303.023063;1923.17504;1484.886713;307.7194486;1819.822163;1156.275239;1989.62881;593.3125179;2696.129648;1723.688682;1089.32963;1216.165737;1844.75727;2105.5028;1590.478422;1142.895221;2143.942965;2305.601526
00:02:03.040;1106.284731;840.0044818;1159.150999;1551.986295;2734.935535;2332.400074;1934.362262;1480.864448;308.7911977;1828.084804;1144.121894;1981.782431;604.7733329;2677.988765;1715.934744;1096.263767;1225.781284;1847.20063;2097.59398;1603.97158;1145.968869;2122.16506;2323.120228
00:02:03.060;1103.971389;838.0148249;1166.78324;1551.3231;2757.600472;2312.058719;1946.157606;1482.154303;308.4323993;1843.877551;1148.338547;1993.118737;590.726976;2704.776999;1699.499179;1085.405297;1230.198506;1837.869806;2116.949137;1604.019992;1136.045447;2154.313214;2319.424079
00:02:03.080;1107.027812;835.1048113;1171.773113;1557.332102;2757.720646;2314.617887;1922.995063;1497.222832;310.2566075;1842.06897;1151.878335;1979.620865;596.724053;2667.268756;1718.749189;1088.562224;1218.450684;1842.920292;2081.522178;1589.720121;1153.069645;2138.662439;2312.434976
00:02:03.100;1110.359689;831.6983011;1159.920503;1553.193529;2776.300863;2324.112155;1927.734406;1480.433424;309.1508245;1824.647011;1143.574979;1987.435649;596.7894098;2674.884002;1708.493813;1079.587157;1220.553449;1842.68182;2100.037247;1592.589174;1146.71233;2129.763957;2288.973022
00:02:03.120;1107.332262;842.5203033;1162.454444;1555.419837;2742.466966;2331.873108;1916.708204;1494.681283;309.175445;1838.877119;1148.488106;1988.017954;602.040928;2693.657076;1697.416809;1076.299866;1222.39684;1820.026209;2092.861149;1616.165016;1142.761567;2139.666571;2295.597244
00:02:03.140;1089.354605;839.5855002;1167.491595;1560.792394;2752.458207;2329.800224;1913.10701;1489.308755;308.10795;1854.297428;1157.959363;1983.442808;598.8655005;2701.441496;1699.712057;1084.536807;1225.762527;1837.145404;2111.951846;1603.377002;1134.313198;2140.959656;2318.464753
00:02:03.160;1109.935674;833.8842308;1162.072761;1548.271959;2740.136783;2332.66503;1896.265929;1484.674069;309.7606026;1837.28075;1150.608961;1990.39969;592.8099714;2668.647037;1692.564794;1098.393759;1228.757479;1821.47505;2085.699315;1617.908963;1154.80666;2144.784258;2293.650272
00:02:03.180;1113.762947;838.1264158;1166.54385;1547.418518;2762.538106;2306.715068;1915.264041;1482.806356;310.8532508;1841.159765;1157.892882;1982.471903;598.6004881;2665.141508;1685.11732;1089.930722;1215.932406;1839.117452;2085.794593;1608.625115;1137.283254;2132.986366;2307.155058
00:02:03.200;1104.049893;841.1366217;1159.179248;1551.374156;2763.673225;2321.202567;1901.175765;1491.961196;310.3381448;1844.529336;1146.420759;1979.576909;592.1499934;2676.299058;1703.457789;1084.611074;1223.054272;1835.294857;2084.054871;1584.44429;1149.837728;2133.153333;2301.115626
00:02:03.220;1118.122958;836.5564285;1166.917196;1553.076554;2740.294204;2329.243985;1907.654171;1502.335018;309.6010356;1846.820649;1141.337585;2004.09408;593.3885392;2701.595853;1697.728563;1088.166172;1213.543009;1824.231384;2082.41044;1603.138237;1133.808566;2138.977973;2280.803211
00:02:03.240;1114.812013;837.1399605;1163.092384;1557.834604;2711.283176;2304.514634;1930.865091;1491.646605;308.580608;1850.255063;1148.776935;2003.500077;599.6087117;2717.991813;1699.230427;1078.82869;1221.631808;1843.96332;2063.824179;1609.014183;1130.715655;2131.619613;2295.1591
00:02:03.260;1112.690654;840.6716769;1154.795786;1568.674233;2737.240875;2321.451016;1923.812933;1513.576419;311.0192926;1856.599433;1152.246277;1963.818401;595.079276;2694.532547;1710.559607;1085.921076;1218.471317;1840.283094;2101.45643;1610.290902;1138.174983;2136.416467;2306.113241
00:02:03.280;1103.527577;842.5532582;1158.250249;1554.476676;2719.953715;2323.48847;1929.478454;1505.524471;307.8984418;1837.663467;1143.338607;1997.299216;597.7860688;2703.540144;1687.759763;1092.751519;1227.113547;1848.565522;2084.543143;1604.073446;1151.371722;2120.988586;2308.106727
00:02:03.300;1110.98429;835.9053415;1165.948398;1554.054311;2738.703459;2310.825727;1919.928028;1482.804129;308.1368533;1838.93975;1142.656889;1975.285457;594.4925084;2698.579906;1716.851226;1103.453197;1220.780445;1829.414487;2105.647976;1615.942355;1140.946344;2133.787511;2325.40709
00:02:03.320;1111.990202;830.4883017;1171.747825;1548.93763;2737.260541;2327.698805;1905.760282;1481.121147;308.3051365;1825.230158;1144.770334;2011.82029;595.6216301;2709.17259;1697.407917;1081.341217;1220.364639;1849.705112;2078.550567;1603.953138;1147.712282;2124.681784;2309.350351
00:02:03.340;1109.854161;830.3643915;1157.340639;1547.576727;2754.950275;2333.71307;1905.573767;1496.715048;311.2479652;1836.176302;1157.778362;1987.74851;600.2111653;2703.187281;1712.513191;1086.706541;1229.505889;1838.793831;2088.968844;1628.95568;1144.862021;2148.93037;2308.392453
00:02:03.360;1115.45099;833.2168043;1170.975058;1556.981937;2746.277789;2322.531254;1921.540204;1482.195517;309.7824829;1860.586682;1162.101699;1983.461366;592.8253097;2674.316743;1712.587979;1085.051992;1216.512003;1816.638546;2077.962854;1603.440105;1139.849904;2149.672772;2319.98481
00:02:03.380;1107.128588;831.50696;1167.783097;1553.087862;2749.589816;2344.020589;1922.925208;1482.635138;308.9659997;1851.111789;1146.242661;1973.811582;592.1830645;2682.360593;1699.151046;1090.160749;1214.141408;1851.641715;2079.31356;1613.152657;1131.932198;2142.658904;2308.97589
00:02:03.400;1106.606019;828.6860001;1171.128665;1562.712813;2750.303598;2335.876258;1926.74877;1493.979531;309.0841017;1846.012677;1143.773553;1977.134056;600.3002479;2687.255018;1699.98215;1078.431852;1228.992624;1834.308261;2067.751131;1628.673471;1136.13768;2138.274049;2330.248113
00:02:03.420;1103.412312;843.6734036;1165.087037;1561.386619;2753.620198;2319.563848;1898.665608;1503.263923;309.4048752;1843.966947;1143.388724;1992.165784;595.8671434;2683.757152;1705.342916;1086.744725;1231.266835;1859.558182;2080.026501;1608.281333;1135.448719;2156.908651;2304.930258
00:02:03.440;1104.359846;838.4309464;1170.41576;1559.941039;2751.237255;2332.066611;1917.674123;1496.335728;310.9813934;1859.225781;1143.596703;1987.724338;594.2313659;2692.652788;1720.081;1085.136263;1212.980527;1839.982459;2098.422071;1611.476481;1140.906474;2134.565914;2332.523306
00:02:03.460;1105.881618;834.4669566;1176.73379;1543.539413;2751.900977;2303.997271;1906.830055;1488.886041;309.7611265;1848.894732;1145.032358;1970.678352;596.2296191;2669.686326;1700.8893;1083.3339;1231.328721;1837.587281;2082.754746;1604.426931;1133.750256;2126.023718;2319.47331
00:02:03.480;1104.821078;836.8515593;1166.838678;1559.211828;2746.473031;2345.978936;1921.61741;1497.509306;312.2851131;1842.0526;1148.764547;1977.167233;599.091397;2714.675405;1690.855241;1090.752509;1222.656394;1856.80116;2085.738237;1594.04322;1141.438634;2141.925881;2319.394008
00:02:03.500;1105.152093;828.971195;1159.628629;1548.0749;2751.305487;2333.737494;1926.141778;1500.556445;307.1534766;1856.139378;1146.843042;1988.637553;593.0716177;2709.838476;1690.100354;1091.817389;1225.600984;1842.809684;2097.380643;1611.072219;1145.506231;2139.427314;2305.854849
00:02:03.520;1111.092621;841.0752438;1173.511547;1541.348792;2728.366996;2331.980467;1901.810589;1485.749642;310.4179486;1844.182299;1151.634537;2014.595302;595.3038964;2676.623248;1670.130775;1077.228233;1233.889098;1853.576399;2083.346912;1617.156539;1136.263651;2137.304211;2318.495908
00:02:03.540;1113.642303;827.1173424;1168.300219;1557.579998;2723.700307;2319.594119;1917.509198;1480.380548;313.0437927;1841.090872;1146.117583;1985.815791;596.8376041;2693.137271;1712.164946;1090.409114;1221.610323;1829.19097;2097.615346;1617.58375;1148.290081;2124.378945;2311.81474
00:02:03.560;1097.613963;838.1533644;1166.082342;1565.037861;2757.32119;2314.898704;1907.876737;1483.158199;310.2965542;1851.361882;1160.021655;1982.748271;599.592837;2693.055281;1691.923451;1084.482413;1224.796135;1835.50784;2100.842235;1610.990846;1143.975997;2150.618037;2319.427907
00:02:03.580;1114.121454;828.0105517;1174.623123;1560.419975;2742.884444;2341.676472;1915.308551;1486.516819;310.547363;1843.740638;1146.582292;1987.245849;597.3615229;2702.389895;1697.717787;1084.472299;1221.372872;1851.026886;2093.967772;1610.795156;1148.076841;2129.232275;2306.761997
00:02:03.600;1110.659601;833.8700759;1173.690269;1548.913777;2755.260254;2336.192531;1909.090581;1484.624175;312.1544717;1835.715949;1144.459086;2011.413881;596.5475152;2684.074974;1714.965115;1091.667516;1222.574314;1856.602816;2103.206049;1623.790497;1133.772029;2131.3606;2306.31654
00:02:03.620;1101.944258;840.9276936;1168.736116;1574.96794;2752.291723;2335.206146;1904.812803;1489.013624;310.8591284;1857.242145;1146.97428;2016.8942;597.5171376;2712.608668;1717.923389;1087.357798;1238.047416;1859.749291;2063.372147;1615.256443;1153.340839;2134.297026;2322.82729
00:02:03.640;1106.108675;829.0386125;1161.8163;1559.713244;2740.810022;2339.076656;1903.606299;1477.723233;308.6814509;1844.546452;1161.24175;1983.505336;599.8151811;2678.879784;1711.533751;1085.483994;1226.07239;1842.702435;2080.19806;1620.250265;1135.143851;2134.59606;2314.506875
