,TimeStamp,30-Т масла откачки,31-Т слива масла из турбины,32-Т масла вх ГТД,33-Т ТГ до СК,34-Р масла нагнетания,35-Р масла откачки,36-Р за ОК 1,37-Р за ОК 2,38-Р ТГ перед ДГ,39-Вибрация ГГ,40-Вибрация СТ,41-% ДГ,42-Контроль ДГ,43-N РНД (Расч),44-N РВД (Расч),45-N РСТ (Расч),46 Т-возд вх ГГ (Расч),47-P возд за ГГ (расч),48-N РНД прив,49-N РВД прив,50-Т за ТНД макс,51-% НА КВД,52-% КПВ,Anomaly_Class
7169,18:25:23.384,44.726,51.256,46.983,19.697,291.208,217.097,975.416,982.399,2905.913,6.051,4.306,27.283,27.299,7917.183,10755.094,3897.946,-12.555,979.719,8321.229,11306.161,559.031,82.519,8.298,1
7170,18:25:23.404,44.726,51.257,46.983,19.697,291.208,217.097,975.416,982.399,2904.16,6.051,4.306,27.283,27.299,7916.52,10754.847,3897.712,-12.555,978.908,8323.079,11306.483,559.006,82.519,8.298,1
7171,18:25:23.426,44.726,51.258,46.983,19.697,291.208,217.097,973.021,976.141,2903.221,6.049,4.309,27.283,27.308,7916.52,10754.847,3897.712,-12.555,978.908,8322.382,11306.224,558.993,82.417,8.217,1
7172,18:25:23.445,44.726,51.262,46.983,19.697,291.208,217.097,973.021,976.141,2902.073,6.049,4.306,27.283,27.308,7913.576,10753.29,3896.538,-12.555,974.581,8322.382,11306.224,558.987,82.417,8.217,1
7173,18:25:23.464,44.75,51.268,46.983,19.707,290.955,217.464,971.784,979.541,2902.61,6.042,4.302,27.28,27.342,7913.576,10752.907,3896.491,-12.555,974.581,8319.287,11304.587,558.984,82.419,8.217,1
7174,18:25:23.485,44.75,51.271,46.983,19.707,290.955,217.464,971.784,979.541,2902.879,6.042,4.302,27.28,27.342,7910.937,10752.463,3895.746,-12.555,975.663,8319.287,11304.185,558.957,82.419,8.217,1
7175,18:25:23.505,44.75,51.272,46.983,19.707,290.955,217.464,964.831,980.159,2903.014,6.042,4.302,27.28,27.336,7910.937,10752.463,3895.746,-12.555,975.663,8316.513,11303.718,558.944,82.531,8.298,1
7176,18:25:23.525,44.75,51.281,46.983,19.707,290.955,217.464,964.831,980.159,2901.042,6.06,4.304,27.283,27.336,7909.582,10751.282,3895.167,-12.555,972.495,8316.513,11303.718,558.937,82.531,8.298,1
7177,18:25:23.546,44.75,51.285,46.983,19.707,290.955,217.464,973.175,977.918,2897.337,6.051,4.304,27.28,27.354,7913.152,10750.691,3894.758,-12.549,972.495,8315.088,11302.477,558.934,82.444,8.295,1
7178,18:25:23.566,44.75,51.287,46.983,19.707,290.955,217.464,974.411,977.3,2895.485,6.056,4.304,27.28,27.342,7907.964,10750.171,3894.463,-12.546,975.547,8318.749,11301.729,558.774,82.62,8.379,1
7179,18:25:23.586,44.762,51.292,46.983,19.713,290.8,217.24,974.411,977.3,2893.817,6.056,4.306,27.283,27.342,7910.98,10750.356,3894.329,-12.545,975.856,8313.249,11301.119,558.694,82.684,8.379,1
7180,18:25:23.606,44.762,51.295,46.983,19.713,290.8,217.24,974.411,977.3,2892.984,6.056,4.306,27.283,27.342,7907.975,10749.01,3893.942,-12.544,975.856,8316.396,11301.282,558.654,82.684,8.379,1
7181,18:25:23.625,44.762,51.3,46.983,19.713,290.8,217.24,969.003,973.437,2891.825,6.049,4.302,27.283,27.37,7907.975,10749.01,3893.942,-12.544,975.856,8313.226,11299.852,558.634,82.564,8.217,1
7182,18:25:23.644,44.762,51.302,46.983,19.713,290.8,217.24,969.003,973.437,2891.246,6.049,4.302,27.283,27.37,7907.943,10747.857,3893.514,-12.544,971.22,8313.22,11299.844,558.624,82.564,8.217,1
7183,18:25:23.665,44.792,51.307,46.983,19.715,290.5,216.729,970.935,973.437,2890.957,6.049,4.304,27.286,27.37,7907.943,10747.857,3893.514,-12.544,971.22,8313.183,11298.627,558.619,82.419,8.217,1
7184,18:25:23.685,44.792,51.314,46.983,19.715,290.5,216.729,970.935,962.697,2886.734,6.056,4.299,27.28,27.413,7907.736,10746.885,3892.705,-12.544,972.186,8313.182,11298.626,558.616,82.419,8.293,1
7185,18:25:23.706,44.792,51.317,46.983,19.715,290.5,216.729,974.411,975.214,2884.623,6.058,4.299,27.28,27.422,7902.644,10746.413,3892.328,-12.526,966.816,8312.963,11297.603,558.565,82.361,8.323,1
7186,18:25:23.726,44.792,51.323,46.983,19.715,290.5,216.729,973.098,975.214,2886.656,6.058,4.297,27.283,27.422,7904.181,10745.831,3891.955,-12.517,974.813,8307.332,11296.729,558.539,82.358,8.323,1
7187,18:25:23.744,44.792,51.325,46.983,19.715,290.5,216.729,973.098,972.664,2886.993,6.063,4.302,27.283,27.438,7903.51,10744.907,3891.572,-12.513,974.156,8308.808,11295.927,558.526,82.358,8.373,1
7188,18:25:23.765,44.792,51.327,46.983,19.715,290.5,216.729,971.475,969.033,2887.162,6.058,4.302,27.283,27.444,7903.521,10745.084,3891.342,-12.511,972.881,8308.033,11294.861,558.52,82.439,8.398,1
7189,18:25:23.785,44.807,51.331,46.983,19.705,290.156,215.797,969.467,969.033,2887.432,6.058,4.306,27.286,27.444,7901.159,10743.334,3890.186,-12.51,970.254,8308.01,11294.999,558.517,82.333,8.398,1
7190,18:25:23.806,44.807,51.333,46.983,19.705,290.156,215.797,969.467,969.033,2887.566,6.058,4.306,27.286,27.444,7901.159,10743.334,3890.186,-12.509,969.25,8305.511,11293.137,558.415,82.333,8.398,1
7191,18:25:23.825,44.807,51.331,46.983,19.705,290.156,215.797,969.467,967.951,2887.016,6.051,4.297,27.333,27.45,7901.159,10743.334,3890.186,-12.509,969.25,8305.501,11293.124,558.364,82.333,8.351,1
7192,18:25:23.845,44.807,51.329,46.983,19.705,290.156,215.797,964.754,970.887,2886.741,6.051,4.297,27.333,27.441,7899.968,10742.323,3889.133,-12.509,968.709,8305.497,11293.119,558.339,82.422,8.401,1
7193,18:25:23.865,44.814,51.34,46.983,19.699,290.299,214.487,960.273,970.887,2888.519,6.051,4.306,27.308,27.441,7897.978,10741.979,3888.809,-12.509,967.82,8304.242,11292.053,558.326,82.583,8.401,1
7194,18:25:23.886,44.814,51.35,46.983,19.699,290.299,214.487,960.273,968.029,2891.446,6.056,4.299,27.305,27.456,7897.999,10740.897,3888.08,-12.503,965.58,8302.15,11291.69,558.32,82.583,8.395,1
7195,18:25:23.905,44.814,51.354,46.983,19.699,290.299,214.487,969.776,965.402,2892.91,6.053,4.299,27.305,27.456,7895.252,10740.76,3887.602,-12.5,964.151,8302.079,11290.427,558.316,82.65,8.398,1
7196,18:25:23.926,44.814,51.357,46.983,19.699,290.299,214.487,969.544,965.402,2890.8,6.053,4.295,27.308,27.456,7896.647,10740.406,3887.147,-12.498,967.589,8299.146,11290.219,558.315,82.536,8.398,1
7197,18:25:23.945,44.814,51.365,46.983,19.699,290.299,214.487,969.544,971.737,2888.324,6.056,4.285,27.308,27.469,7894.658,10739.719,3886.936,-12.498,967.473,8300.588,11289.814,558.314,82.536,8.376,1
7198,18:25:23.965,44.818,51.366,46.983,19.697,290.593,213.517,968.539,973.901,2887.086,6.056,4.285,27.308,27.466,7899.21,10739.482,3886.546,-12.497,970.641,8298.485,11289.077,558.314,82.592,8.404,1
7199,18:25:23.984,44.818,51.366,46.983,19.697,290.593,213.517,968.539,973.901,2886.467,6.056,4.285,27.308,27.466,7899.21,10739.482,3886.546,-12.497,971.22,8303.266,11288.82,558.213,82.592,8.404,1
7200,18:25:24.005,44.818,51.366,46.983,19.697,290.593,213.517,967.612,973.901,2887.393,6.056,4.29,27.308,27.466,7899.21,10739.482,3886.546,-12.497,971.22,8303.263,11288.816,558.163,82.533,8.404,1
7201,18:25:24.025,44.818,51.37,46.983,19.697,290.593,213.517,967.612,979.927,2887.3,6.063,4.285,27.308,27.469,7892.658,10738.747,3885.353,-12.497,970.756,8303.262,11288.815,558.138,82.533,8.423,1
7202,18:25:24.046,44.818,51.372,46.983,19.697,290.593,213.517,970.239,974.132,2887.253,6.075,4.285,27.308,27.463,7892.572,10737.981,3884.895,-12.497,973.77,8296.373,11288.041,558.126,82.475,8.448,1
7203,18:25:24.066,44.818,51.369,46.983,19.697,290.593,213.517,966.762,974.132,2881.36,6.075,4.287,27.311,27.463,7891.189,10738.669,3884.594,-12.497,972.186,8296.282,11287.235,558.119,82.392,8.448,1
7204,18:25:24.084,44.832,51.372,46.983,19.695,290.721,213.152,966.762,973.746,2885.828,6.072,4.283,27.308,27.447,7888.933,10737.499,3884.287,-12.497,970.447,8294.828,11287.958,558.116,82.392,8.345,1
7205,18:25:24.104,44.832,51.373,46.983,19.695,290.721,213.152,970.085,974.905,2888.063,6.065,4.283,27.308,27.456,7890.855,10737.235,3884.137,-12.497,970.254,8292.456,11286.729,558.039,82.197,8.426,1
7206,18:25:24.126,44.832,51.373,46.983,19.695,290.721,213.152,970.085,974.905,2888.063,6.065,4.283,27.308,27.456,7890.855,10737.235,3884.137,-12.497,970.254,8292.456,11286.729,558.039,82.197,8.426,1
7207,18:25:24.144,44.832,51.374,46.983,19.695,290.721,213.152,970.162,974.905,2889.612,6.065,4.28,27.308,27.456,7889.159,10737.794,3883.609,-12.497,972.495,8294.477,11286.451,558.001,82.456,8.426,1
7208,18:25:24.164,44.832,51.374,46.983,19.695,290.721,213.152,970.162,968.647,2889.645,6.07,4.278,27.308,27.475,7889.159,10737.794,3883.609,-12.497,972.533,8292.694,11287.038,557.924,82.456,8.454,1
7209,18:25:24.186,44.839,51.374,46.983,19.671,290.683,213.536,972.48,968.956,2889.662,6.075,4.278,27.308,27.475,7887.606,10736.026,3882.586,-12.497,969.404,8292.694,11287.038,557.793,82.38,8.554,1
7210,18:25:24.205,44.839,51.374,46.983,19.671,290.683,213.536,967.149,968.956,2890.968,6.075,4.28,27.305,27.475,7887.606,10736.026,3882.586,-12.497,970.718,8291.062,11285.18,557.728,82.389,8.554,1
7211,18:25:24.224,44.839,51.374,46.983,19.671,290.683,213.536,967.149,970.037,2894.463,6.075,4.283,27.308,27.497,7890.175,10735.85,3882.058,-12.497,968.052,8291.062,11285.18,557.695,82.389,8.504,1
7212,18:25:24.245,44.839,51.374,46.983,19.671,290.683,213.536,965.294,966.174,2896.21,6.077,4.283,27.308,27.487,7890.023,10736.194,3881.816,-12.497,968.593,8293.762,11284.994,557.679,82.5,8.479,1
7213,18:25:24.265,44.842,51.374,46.971,19.659,290.748,214.784,965.372,966.174,2893.253,6.077,4.287,27.308,27.487,7888.307,10736.498,3881.64,-12.497,965.734,8293.602,11285.356,557.671,82.592,8.479,1
7214,18:25:24.288,44.842,51.374,46.971,19.659,290.748,214.784,965.372,966.174,2891.775,6.077,4.287,27.308,27.487,7890.314,10735.586,3881.381,-12.497,965.773,8291.799,11285.676,557.666,82.592,8.479,1
7215,18:25:24.304,44.842,51.382,46.971,19.659,290.748,214.784,965.372,971.119,2893.569,6.07,4.285,27.305,27.497,7890.314,10735.586,3881.381,-12.497,965.773,8293.908,11284.717,557.664,82.592,8.61,1
7216,18:25:24.325,44.842,51.382,46.971,19.659,290.748,214.784,973.561,976.527,2895.578,6.07,4.287,27.308,27.494,7883.238,10736.438,3881.125,-12.497,968.245,8293.908,11284.717,557.572,82.706,8.529,1
7217,18:25:24.344,44.842,51.382,46.971,19.659,290.748,214.784,973.561,976.527,2896.583,6.07,4.287,27.308,27.494,7889.527,10735.948,3880.786,-12.497,975.044,8286.471,11285.613,557.525,82.706,8.529,1
7218,18:25:24.365,44.842,51.386,46.971,19.659,290.748,214.784,973.561,970.424,2896.158,6.065,4.292,27.308,27.484,7889.527,10735.948,3880.786,-12.497,975.044,8293.081,11285.098,557.502,82.706,8.557,1
7219,18:25:24.385,44.856,51.396,46.966,19.653,290.771,216.317,973.561,973.823,2895.946,6.063,4.292,27.308,27.481,7887.314,10735.586,3880.172,-12.497,971.993,8293.081,11285.098,557.49,82.444,8.579,1
7220,18:25:24.406,44.856,51.4,46.966,19.653,290.771,216.317,976.961,973.823,2898.62,6.063,4.287,27.308,27.481,7886.635,10735.869,3879.958,-12.497,973.692,8290.755,11284.717,557.451,82.447,8.579,1
7221,18:25:24.426,44.856,51.407,46.966,19.653,290.771,216.317,976.961,974.673,2903.417,6.065,4.285,27.308,27.497,7886.678,10735.625,3879.781,-12.497,975.392,8290.041,11285.015,557.432,82.447,8.479,1
7222,18:25:24.445,44.856,51.406,46.966,19.653,290.771,216.317,963.286,968.647,2905.816,6.067,4.285,27.308,27.494,7888.62,10735.85,3879.699,-12.497,975.817,8290.086,11284.758,557.422,82.589,8.551,1
7223,18:25:24.466,44.863,51.406,46.963,19.65,290.931,217.083,963.286,968.647,2907.015,6.067,4.285,27.308,27.494,7886.44,10735.517,3879.505,-12.497,965.966,8292.127,11284.994,557.417,82.589,8.551,1
7224,18:25:24.486,44.863,51.417,46.963,19.65,290.931,217.083,968.153,971.892,2907.059,6.072,4.276,27.308,27.49,7886.44,10735.517,3879.505,-12.497,965.966,8289.836,11284.645,557.414,82.561,8.529,1
7225,18:25:24.506,44.863,51.419,46.963,19.65,290.931,217.083,966.376,976.373,2907.081,6.072,4.276,27.308,27.481,7891.265,10735.536,3879.032,-12.497,970.022,8289.836,11284.645,557.413,82.533,8.582,1
7226,18:25:24.525,44.863,51.42,46.963,19.65,290.931,217.083,971.089,976.373,2907.153,6.072,4.266,27.308,27.481,7890.088,10736.077,3878.775,-12.497,971.375,8294.907,11284.665,557.413,82.278,8.582,1
7227,18:25:24.545,44.863,51.42,46.963,19.65,290.931,217.083,971.089,976.373,2907.19,6.072,4.266,27.308,27.481,7890.088,10736.077,3878.775,-12.497,973.731,8293.67,11285.233,557.412,82.278,8.582,1
7228,18:25:24.565,44.863,51.42,46.963,19.65,290.931,217.083,971.089,971.814,2908.011,6.067,4.271,27.308,27.506,7890.088,10736.077,3878.775,-12.497,973.731,8293.67,11285.233,557.412,82.278,8.607,1
7229,18:25:24.584,44.866,51.424,46.961,19.649,291.085,216.78,970.625,971.196,2908.422,6.07,4.271,27.308,27.5,7889.634,10736.479,3878.4,-12.497,971.452,8293.67,11285.233,557.412,82.497,8.554,1
7230,18:25:24.604,44.866,51.426,46.961,19.649,291.085,216.78,973.407,971.196,2907.639,6.07,4.269,27.308,27.5,7887.972,10736.077,3878.25,-12.497,970.911,8293.193,11285.655,557.412,82.62,8.554,1
7231,18:25:24.624,44.866,51.426,46.961,19.649,291.085,216.78,973.407,971.196,2907.639,6.07,4.269,27.308,27.5,7887.972,10736.077,3878.25,-12.497,970.911,8293.193,11285.655,557.412,82.62,8.554,1
7232,18:25:24.644,44.866,51.435,46.961,19.649,291.085,216.78,973.407,972.355,2907.927,6.067,4.266,27.302,27.494,7887.843,10736.321,3878.125,-12.497,972.302,8291.446,11285.233,557.412,82.62,8.554,1
7233,18:25:24.664,44.866,51.447,46.961,19.649,291.085,216.78,972.48,970.424,2908.071,6.063,4.276,27.302,27.494,7890.769,10736.399,3878.026,-12.497,972.881,8291.311,11285.49,557.412,82.706,8.607,1
7234,18:25:24.687,44.903,51.453,46.96,19.648,291.078,215.526,973.484,970.424,2912.221,6.063,4.276,27.308,27.5,7886.613,10736.675,3877.802,-12.509,971.452,8294.386,11285.572,557.412,82.592,8.687,1
7235,18:25:24.704,44.903,51.452,46.96,19.648,291.078,215.526,973.484,973.591,2913.863,6.056,4.278,27.308,27.5,7886.613,10736.675,3877.802,-12.514,971.954,8290.203,11286.114,557.37,82.592,8.687,1
7236,18:25:24.725,44.903,51.46,46.96,19.648,291.078,215.526,969.235,972.123,2914.685,6.049,4.271,27.308,27.503,7890.175,10737.283,3877.54,-12.517,973.538,8290.295,11286.239,557.349,82.681,8.635,1
7237,18:25:24.745,44.903,51.463,46.96,19.648,291.078,215.526,965.217,969.96,2915.836,6.049,4.271,27.311,27.503,7892.064,10737.106,3877.502,-12.519,970.679,8294.085,11286.941,557.339,82.536,8.662,1
7238,18:25:24.767,44.903,51.465,46.96,19.648,291.078,215.526,965.217,969.96,2918.451,6.044,4.271,27.305,27.503,7890.552,10737.274,3877.452,-12.52,967.589,8296.094,11286.786,557.367,82.536,8.662,1
7239,18:25:24.787,44.922,51.466,46.96,19.647,291.01,213.962,963.595,969.265,2920.315,6.046,4.269,27.305,27.506,7886.742,10737.853,3877.455,-12.52,967.589,8294.517,11286.979,557.339,82.447,8.632,1
7240,18:25:24.804,44.922,51.466,46.96,19.647,291.01,213.962,963.595,969.265,2921.247,6.046,4.269,27.305,27.506,7890.606,10738.1,3877.445,-12.52,966.43,8290.518,11287.595,557.325,82.447,8.632,1
7241,18:25:24.827,44.922,51.467,46.96,19.647,291.01,213.962,959.036,973.823,2921.713,6.046,4.269,27.305,27.478,7890.606,10738.1,3877.445,-12.52,966.43,8294.582,11287.858,557.318,82.506,8.71,1
7242,18:25:24.846,44.922,51.475,46.96,19.647,291.01,213.962,959.036,973.823,2922.687,6.046,4.271,27.308,27.478,7893.36,10738.481,3877.553,-12.52,966.43,8294.584,11287.861,557.315,82.506,8.71,1
7243,18:25:24.868,44.931,51.475,46.96,19.647,290.948,212.782,977.424,981.318,2924.225,6.056,4.266,27.308,27.503,7893.36,10738.57,3877.553,-12.52,966.43,8297.479,11288.263,557.313,82.508,8.737,1
7244,18:25:24.886,44.931,51.475,46.96,19.647,290.948,212.782,971.707,981.318,2924.993,6.056,4.266,27.308,27.503,7895.965,10739.169,3877.652,-12.52,979.371,8297.479,11288.357,557.312,82.45,8.66,1
7245,18:25:24.905,44.931,51.486,46.96,19.647,290.948,212.782,971.707,977.068,2923.957,6.049,4.257,27.311,27.503,7893.134,10739.482,3877.713,-12.52,976.512,8300.219,11288.986,557.345,82.45,8.66,1
7246,18:25:24.924,44.931,51.488,46.96,19.647,290.948,212.782,968.308,977.455,2926.095,6.053,4.257,27.311,27.487,7892.281,10739.758,3877.771,-12.52,974.388,8297.242,11289.316,557.362,82.561,8.607,1
7247,18:25:24.944,44.931,51.489,46.96,19.647,290.948,212.782,964.058,979.541,2927.165,6.053,4.257,27.302,27.512,7890.627,10740.249,3877.822,-12.52,972.881,8296.345,11289.605,557.37,82.564,8.765,1
7248,18:25:24.964,44.948,51.497,46.96,19.647,290.945,212.006,964.058,979.541,2930.232,6.056,4.255,27.336,27.512,7895.101,10740.17,3877.876,-12.52,971.8,8294.607,11290.122,557.374,82.564,8.765,1
7249,18:25:24.986,44.948,51.505,46.96,19.647,290.945,212.006,968.539,982.322,2924.167,6.051,4.25,27.333,27.515,7891.567,10741.133,3877.931,-12.503,971.8,8299.31,11290.039,557.418,82.539,8.737,1
7250,18:25:25.005,44.948,51.505,46.96,19.647,290.945,212.006,968.539,982.322,2924.167,6.051,4.25,27.333,27.515,7891.567,10741.133,3877.931,-12.503,971.8,8299.31,11290.039,557.418,82.539,8.737,1
7251,18:25:25.025,44.948,51.509,46.96,19.647,290.945,212.006,970.316,982.94,2921.134,6.051,4.25,27.333,27.506,7896.983,10741.152,3878.063,-12.494,975.431,8295.317,11290.673,557.44,82.422,8.687,1
7252,18:25:25.045,44.948,51.515,46.96,19.647,290.945,212.006,970.316,982.94,2926.846,6.06,4.25,27.333,27.506,7898.66,10741.152,3878.063,-12.49,976.628,8300.871,11290.504,557.451,82.422,8.687,1
7253,18:25:25.065,44.948,51.518,46.96,19.647,290.945,212.006,973.639,977.377,2930.876,6.075,4.255,27.333,27.509,7898.66,10741.369,3878.158,-12.488,976.628,8302.563,11290.409,557.456,82.475,8.712,1
7254,18:25:25.087,44.956,51.52,46.96,19.635,291.018,211.34,984.146,975.06,2932.892,6.075,4.255,27.333,27.494,7898.216,10741.479,3878.254,-12.486,975.508,8302.53,11290.592,557.459,82.389,8.665,1
7255,18:25:25.105,44.956,51.516,46.96,19.635,291.018,211.34,984.146,975.06,2933.837,6.072,4.255,27.333,27.494,7896.441,10742.804,3878.532,-12.486,979.603,8302.046,11290.682,557.461,82.389,8.665,1
7256,18:25:25.124,44.956,51.526,46.96,19.635,291.018,211.34,978.583,971.814,2935.855,6.065,4.252,27.333,27.512,7896.258,10743.157,3878.662,-12.486,979.603,8300.172,11292.063,557.461,82.419,8.623,1
7257,18:25:25.146,44.956,51.531,46.96,19.635,291.018,211.34,969.93,974.364,2936.864,6.065,4.252,27.336,27.497,7898.734,10743.68,3878.808,-12.486,975.199,8299.976,11292.43,557.461,82.419,8.721,1
7258,18:25:25.165,44.956,51.534,46.96,19.635,291.018,211.34,969.93,974.364,2939.098,6.063,4.252,27.333,27.497,7901.539,10744.69,3878.961,-12.485,972.147,8302.575,11292.976,557.462,82.419,8.721,1
7259,18:25:25.189,44.96,51.535,46.972,19.629,291.036,211.202,969.93,974.364,2940.215,6.063,4.252,27.333,27.497,7905.102,10744.337,3879.148,-12.485,972.147,8305.522,11294.036,557.554,82.419,8.721,1
7260,18:25:25.205,44.96,51.54,46.972,19.629,291.036,211.202,972.557,977.146,2938.488,6.053,4.255,27.333,27.497,7905.102,10744.337,3879.148,-12.485,972.147,8309.268,11293.665,557.599,82.506,8.737,1
7261,18:25:25.225,44.96,51.542,46.972,19.629,291.036,211.202,972.557,977.146,2937.624,6.053,4.255,27.333,27.497,7898.951,10745.772,3879.475,-12.485,974.851,8309.267,11293.663,557.622,82.506,8.737,1
7262,18:25:25.245,44.96,51.535,46.972,19.629,291.036,211.202,975.493,981.241,2940.405,6.051,4.243,27.33,27.487,7898.951,10745.772,3879.475,-12.485,974.851,8302.801,11295.173,557.634,82.536,8.743,1
7263,18:25:25.266,44.986,51.532,46.977,19.626,290.943,211.948,975.493,981.241,2941.796,6.051,4.243,27.33,27.487,7900.217,10746.885,3880.325,-12.485,978.367,8302.801,11295.173,557.64,82.536,8.743,1
7264,18:25:25.285,44.986,51.53,46.977,19.626,290.943,211.948,973.021,977.686,2942.491,6.051,4.243,27.336,27.509,7900.217,10746.885,3880.325,-12.485,978.367,8304.132,11296.342,557.643,82.478,8.715,1
7265,18:25:25.306,44.986,51.533,46.977,19.626,290.943,211.948,973.021,977.686,2945.31,6.053,4.24,27.333,27.509,7909.06,10747.995,3880.611,-12.485,975.354,8304.132,11296.342,557.686,82.478,8.715,1
7266,18:25:25.326,44.986,51.543,46.977,19.626,290.943,211.948,974.798,980.777,2944.557,6.044,4.24,27.33,27.515,7905.579,10747.681,3880.823,-12.485,975.354,8313.427,11297.509,557.707,82.539,8.74,1
7267,18:25:25.345,44.986,51.547,46.977,19.626,290.943,211.948,976.497,982.863,2944.181,6.039,4.24,27.33,27.487,7906.328,10748.773,3881.204,-12.485,977.787,8309.768,11297.178,557.718,82.536,8.682,1
7268,18:25:25.366,44.999,51.546,46.98,19.613,290.887,213.073,969.544,982.863,2947.02,6.039,4.238,27.333,27.487,7903.618,10748.538,3881.479,-12.485,979.68,8310.555,11298.327,557.94,82.533,8.682,1
7269,18:25:25.386,44.999,51.541,46.98,19.613,290.887,213.073,969.544,983.79,2950.973,6.042,4.24,27.333,27.481,7909.137,10749.62,3881.667,-12.485,976.203,8307.706,11298.079,558.051,82.533,8.635,1
7270,18:25:25.406,44.999,51.539,46.98,19.613,290.887,213.073,976.497,984.022,2952.95,6.049,4.24,27.333,27.494,7909.137,10750.081,3882.079,-12.485,976.667,8313.508,11299.217,558.107,82.503,8.71,1
7271,18:25:25.425,44.999,51.538,46.98,19.613,290.887,213.073,976.497,984.022,2953.938,6.049,4.24,27.333,27.494,7908.778,10750.73,3882.632,-12.485,980.26,8313.508,11299.701,558.135,82.503,8.71,1
7272,18:25:25.445,44.999,51.541,46.98,19.613,290.887,213.073,976.497,984.022,2952.517,6.049,4.24,27.333,27.494,7908.778,10750.73,3882.632,-12.485,980.26,8313.131,11300.384,558.148,82.419,8.71,1
7273,18:25:25.465,45.005,51.546,46.982,19.607,290.868,214.377,973.252,978.305,2952.609,6.049,4.24,27.336,27.456,7912.012,10750.81,3883.07,-12.485,980.26,8313.131,11300.384,558.155,82.419,8.826,1
7274,18:25:25.486,45.005,51.549,46.982,19.607,290.868,214.377,976.343,979.541,2952.655,6.058,4.24,27.336,27.426,7907.618,10752.069,3883.394,-12.485,975.778,8316.529,11300.467,558.159,82.367,8.946,1
7275,18:25:25.505,45.005,51.554,46.982,19.607,290.868,214.377,979.279,979.541,2954.285,6.058,4.243,27.333,27.426,7915.27,10752.03,3883.721,-12.485,977.942,8311.911,11301.791,558.261,82.481,8.946,1
7276,18:25:25.525,45.005,51.557,46.982,19.607,290.868,214.377,979.279,980.391,2953.988,6.056,4.24,27.33,27.426,7907.65,10752.888,3884.045,-12.485,979.41,8319.955,11301.75,558.312,82.481,8.868,1
7277,18:25:25.546,45.005,51.558,46.982,19.607,290.868,214.377,980.051,979.695,2953.839,6.042,4.24,27.33,27.429,7909.884,10753.38,3884.578,-12.485,979.835,8311.945,11302.651,558.337,82.511,8.868,1
7278,18:25:25.565,45.044,51.567,46.959,19.603,290.905,215.993,975.879,979.695,2951.355,6.042,4.24,27.336,27.429,7909.884,10753.38,3884.578,-12.485,979.873,8314.294,11303.169,558.35,82.706,8.868,1
7279,18:25:25.585,45.044,51.571,46.959,19.603,290.905,215.993,975.879,981.318,2954.129,6.037,4.243,27.333,27.432,7912.728,10754.235,3885.318,-12.485,977.787,8314.294,11303.169,558.515,82.706,8.868,1
7280,18:25:25.604,45.044,51.573,46.959,19.603,290.905,215.993,975.879,981.318,2955.516,6.037,4.243,27.333,27.432,7912.728,10754.235,3885.318,-12.485,978.599,8317.282,11304.068,558.597,82.706,8.868,1
7281,18:25:25.625,45.044,51.574,46.959,19.603,290.905,215.993,976.188,983.558,2956.21,6.035,4.243,27.333,27.432,7912.728,10754.235,3885.318,-12.485,978.599,8317.282,11304.068,558.639,82.533,8.971,1
7282,18:25:25.645,45.044,51.582,46.959,19.603,290.905,215.993,976.188,983.558,2957.916,6.035,4.24,27.333,27.432,7916.487,10755.319,3885.969,-12.485,979.873,8317.282,11304.068,558.659,82.531,8.971,1
7283,18:25:25.666,45.064,51.59,46.947,19.602,290.97,217.598,982.678,989.276,2959.448,6.027,4.229,27.333,27.422,7913.792,10756.088,3886.287,-12.485,979.873,8321.234,11305.207,558.67,82.531,8.996,1
7284,18:25:25.685,45.064,51.594,46.947,19.602,290.97,217.598,986.696,983.79,2960.215,6.025,4.229,27.333,27.407,7916.488,10756.423,3886.625,-12.485,985.977,8318.401,11306.016,558.675,82.222,8.818,1
7285,18:25:25.704,45.064,51.594,46.947,19.602,290.97,217.598,986.696,983.79,2960.215,6.025,4.229,27.333,27.407,7916.488,10756.423,3886.625,-12.485,985.977,8318.401,11306.016,558.675,82.222,8.818,1
7286,18:25:25.724,45.064,51.596,46.947,19.602,290.97,217.598,983.605,983.79,2960.598,6.025,4.229,27.333,27.407,7918.053,10756.572,3886.953,-12.485,985.243,8321.235,11306.367,558.677,82.372,8.818,1
7287,18:25:25.746,45.064,51.601,46.947,19.602,290.97,217.598,983.605,983.636,2963.261,6.03,4.224,27.336,27.407,7916.966,10757.093,3887.287,-12.485,983.698,8322.88,11306.524,558.679,82.372,8.893,1
7288,18:25:25.764,45.064,51.604,46.947,19.602,290.97,217.598,970.857,980.468,2964.593,6.039,4.224,27.336,27.392,7917.445,10757.951,3887.712,-12.485,983.62,8321.737,11307.071,558.679,82.333,8.824,1
7289,18:25:25.787,45.073,51.612,46.942,19.589,290.938,218.373,977.811,980.468,2963.776,6.039,4.226,27.333,27.392,7918.107,10758.433,3887.981,-12.48,975.663,8322.24,11307.974,558.68,82.583,8.824,1
7290,18:25:25.805,45.073,51.617,46.942,19.589,290.938,218.373,977.811,980.468,2964.047,6.037,4.243,27.333,27.373,7920.696,10759.016,3888.719,-12.477,979.139,8322.844,11308.354,558.83,82.583,8.818,1
